data_y_1,data_y_2,data_y_3,data_y_4,data_x_1,data_x_2,data_x_3,data_x_4
2282.85,2282.85,951.67,973.56,724.055,724.055,724.055,724.055
5064.7,5064.7,2138.08,2388.21,724.457,724.457,724.457,724.457
8016.03,8016.03,3545.95,4315.85,724.86,724.86,724.86,724.86
9733.5,9733.5,4350.45,4959.9,725.263,725.263,725.263,725.263
8786.63,8786.63,3948.2,4370.08,725.665,725.665,725.665,725.665
6761.83,6761.83,2727.89,3271.81,726.068,726.068,726.068,726.068
5424.01,5424.01,1939.21,2175.79,726.47,726.47,726.47,726.47
4608.21,4608.21,1512.11,1662.81,726.872,726.872,726.872,726.872
3541.57,3541.57,1159.57,1301.24,727.275,727.275,727.275,727.275
3207.12,3207.12,1026.24,1066.21,727.677,727.677,727.677,727.677
2990.18,2990.18,800.26,856.05,728.079,728.079,728.079,728.079
3405.98,3405.98,696.31,903.51,728.481,728.481,728.481,728.481
3812.75,3812.75,716.65,657.19,728.883,728.883,728.883,728.883
3930.26,3930.26,572.02,580.35,729.285,729.285,729.285,729.285
3324.63,3324.63,551.68,562.27,729.687,729.687,729.687,729.687
2461.38,2461.38,511.0,424.42,730.089,730.089,730.089,730.089
1950.65,1950.65,382.19,372.45,730.491,730.491,730.491,730.491
1629.76,1629.76,436.43,383.75,730.892,730.892,730.892,730.892
1815.07,1815.07,314.4,340.81,731.294,731.294,731.294,731.294
2285.11,2285.11,386.71,372.45,731.696,731.696,731.696,731.696
3354.01,3354.01,488.41,480.92,732.097,732.097,732.097,732.097
3957.38,3957.38,459.03,566.79,732.499,732.499,732.499,732.499
4185.62,4185.62,544.9,505.78,732.9,732.9,732.9,732.9
3975.46,3975.46,474.85,569.05,733.301,733.301,733.301,733.301
4065.85,4065.85,506.48,580.35,733.703,733.703,733.703,733.703
4300.88,4300.88,553.94,535.16,734.104,734.104,734.104,734.104
4156.25,4156.25,614.96,609.73,734.505,734.505,734.505,734.505
3410.5,3410.5,594.62,584.87,734.906,734.906,734.906,734.906
2841.03,2841.03,465.81,499.0,735.307,735.307,735.307,735.307
2325.79,2325.79,404.79,494.48,735.708,735.708,735.708,735.708
1964.21,1964.21,449.99,453.8,736.109,736.109,736.109,736.109
1747.27,1747.27,418.35,338.55,736.51,736.51,736.51,736.51
1650.1,1650.1,474.85,501.26,736.911,736.911,736.911,736.911
1577.78,1577.78,407.05,390.53,737.312,737.312,737.312,737.312
1378.92,1378.92,339.26,365.67,737.713,737.713,737.713,737.713
1595.86,1595.86,483.89,395.05,738.113,738.113,738.113,738.113
2255.73,2255.73,400.27,496.74,738.514,738.514,738.514,738.514
3453.44,3453.44,547.16,437.98,738.914,738.914,738.914,738.914
4660.19,4660.19,562.98,535.16,739.315,739.315,739.315,739.315
4981.08,4981.08,660.15,600.69,739.715,739.715,739.715,739.715
4718.94,4718.94,578.8,591.65,740.116,740.116,740.116,740.116
4090.71,4090.71,495.18,544.19,740.516,740.516,740.516,740.516
3288.47,3288.47,479.37,537.42,740.916,740.916,740.916,740.916
2572.11,2572.11,391.23,489.96,741.316,741.316,741.316,741.316
2181.16,2181.16,449.99,469.62,741.717,741.717,741.717,741.717
1810.55,1810.55,422.87,397.31,742.117,742.117,742.117,742.117
1586.82,1586.82,366.37,431.2,742.517,742.517,742.517,742.517
1584.56,1584.56,418.35,397.31,742.917,742.917,742.917,742.917
1604.9,1604.9,449.99,539.68,743.316,743.316,743.316,743.316
1934.84,1934.84,682.75,810.85,743.716,743.716,743.716,743.716
2468.16,2468.16,962.97,1131.75,744.116,744.116,744.116,744.116
3118.99,3118.99,1279.34,1482.02,744.516,744.516,744.516,744.516
3069.27,3069.27,1186.69,1380.33,744.915,744.915,744.915,744.915
2608.26,2608.26,1026.24,1106.89,745.315,745.315,745.315,745.315
2361.94,2361.94,795.74,849.27,745.714,745.714,745.714,745.714
2063.65,2063.65,628.51,652.67,746.114,746.114,746.114,746.114
1855.74,1855.74,520.04,598.43,746.513,746.513,746.513,746.513
1858.0,1858.0,553.94,514.82,746.913,746.913,746.913,746.913
2111.1,2111.1,434.17,550.97,747.312,747.312,747.312,747.312
2260.25,2260.25,418.35,453.8,747.711,747.711,747.711,747.711
2264.77,2264.77,492.92,548.71,748.11,748.11,748.11,748.11
2242.17,2242.17,461.29,404.09,748.509,748.509,748.509,748.509
2409.4,2409.4,422.87,453.8,748.908,748.908,748.908,748.908
2852.33,2852.33,531.34,544.19,749.307,749.307,749.307,749.307
3365.31,3365.31,599.14,589.39,749.706,749.706,749.706,749.706
3598.07,3598.07,569.76,663.97,750.105,750.105,750.105,750.105
3681.68,3681.68,644.33,632.33,750.504,750.504,750.504,750.504
3281.69,3281.69,538.12,584.87,750.903,750.903,750.903,750.903
2689.62,2689.62,411.57,521.6,751.301,751.301,751.301,751.301
2364.2,2364.2,413.83,553.23,751.7,751.7,751.7,751.7
2072.69,2072.69,409.31,447.02,752.098,752.098,752.098,752.098
1790.21,1790.21,427.39,408.61,752.497,752.497,752.497,752.497
1516.77,1516.77,465.81,406.35,752.895,752.895,752.895,752.895
1428.63,1428.63,388.97,365.67,753.294,753.294,753.294,753.294
1293.05,1293.05,402.53,435.72,753.692,753.692,753.692,753.692
1320.16,1320.16,409.31,492.22,754.09,754.09,754.09,754.09
1354.06,1354.06,459.03,462.84,754.489,754.489,754.489,754.489
1647.84,1647.84,474.85,566.79,754.887,754.887,754.887,754.887
1349.54,1349.54,454.51,428.94,755.285,755.285,755.285,755.285
1403.78,1403.78,379.93,417.64,755.683,755.683,755.683,755.683
1367.62,1367.62,377.67,406.35,756.081,756.081,756.081,756.081
1706.59,1706.59,483.89,408.61,756.479,756.479,756.479,756.479
1722.41,1722.41,357.34,465.1,756.876,756.876,756.876,756.876
1708.85,1708.85,355.08,338.55,757.274,757.274,757.274,757.274
1952.91,1952.91,576.54,499.0,757.672,757.672,757.672,757.672
2599.23,2599.23,497.44,458.32,758.07,758.07,758.07,758.07
3812.75,3812.75,434.17,521.6,758.467,758.467,758.467,758.467
5216.11,5216.11,465.81,591.65,758.865,758.865,758.865,758.865
5661.29,5661.29,495.18,523.86,759.262,759.262,759.262,759.262
5042.1,5042.1,520.04,557.75,759.66,759.66,759.66,759.66
3941.56,3941.56,459.03,514.82,760.057,760.057,760.057,760.057
3220.68,3220.68,449.99,496.74,760.454,760.454,760.454,760.454
3035.37,3035.37,447.73,469.62,760.851,760.851,760.851,760.851
2856.85,2856.85,501.96,494.48,761.249,761.249,761.249,761.249
2547.25,2547.25,443.21,451.54,761.646,761.646,761.646,761.646
2348.38,2348.38,461.29,499.0,762.043,762.043,762.043,762.043
2210.54,2210.54,366.37,462.84,762.44,762.44,762.44,762.44
1982.29,1982.29,447.73,422.16,762.837,762.837,762.837,762.837
1973.25,1973.25,429.65,456.06,763.233,763.233,763.233,763.233
2926.9,2926.9,490.67,539.68,763.63,763.63,763.63,763.63
7509.83,7509.83,689.53,688.82,764.027,764.027,764.027,764.027
13685.94,13685.94,899.69,969.04,764.424,764.424,764.424,764.424
18806.71,18806.71,1184.43,1378.07,764.82,764.82,764.82,764.82
17590.92,17590.92,1098.56,1287.68,765.217,765.217,765.217,765.217
12847.54,12847.54,874.84,1034.58,765.613,765.613,765.613,765.613
7970.84,7970.84,639.81,819.89,766.01,766.01,766.01,766.01
5941.51,5941.51,551.68,535.16,766.406,766.406,766.406,766.406
5021.76,5021.76,630.77,560.01,766.802,766.802,766.802,766.802
4495.22,4495.22,488.41,523.86,767.199,767.199,767.199,767.199
3611.63,3611.63,515.52,591.65,767.595,767.595,767.595,767.595
2994.7,2994.7,501.96,483.18,767.991,767.991,767.991,767.991
2309.97,2309.97,431.91,453.8,768.387,768.387,768.387,768.387
2029.75,2029.75,443.21,467.36,768.783,768.783,768.783,768.783
1812.81,1812.81,436.43,381.49,769.179,769.179,769.179,769.179
1595.86,1595.86,382.19,347.59,769.575,769.575,769.575,769.575
1595.86,1595.86,425.13,428.94,769.971,769.971,769.971,769.971
1546.15,1546.15,402.53,408.61,770.367,770.367,770.367,770.367
1776.65,1776.65,431.91,433.46,770.762,770.762,770.762,770.762
1618.46,1618.46,382.19,422.16,771.158,771.158,771.158,771.158
1708.85,1708.85,477.11,437.98,771.554,771.554,771.554,771.554
1654.62,1654.62,422.87,428.94,771.949,771.949,771.949,771.949
1733.71,1733.71,420.61,449.28,772.345,772.345,772.345,772.345
1600.38,1600.38,474.85,422.16,772.74,772.74,772.74,772.74
1571.0,1571.0,409.31,428.94,773.135,773.135,773.135,773.135
1679.48,1679.48,434.17,288.83,773.531,773.531,773.531,773.531
1756.31,1756.31,465.81,456.06,773.926,773.926,773.926,773.926
2086.24,2086.24,416.09,519.34,774.321,774.321,774.321,774.321
1995.85,1995.85,339.26,505.78,774.716,774.716,774.716,774.716
2032.01,2032.01,477.11,447.02,775.111,775.111,775.111,775.111
1891.9,1891.9,400.27,404.09,775.506,775.506,775.506,775.506
1763.09,1763.09,429.65,401.83,775.901,775.901,775.901,775.901
1611.68,1611.68,463.55,437.98,776.296,776.296,776.296,776.296
1448.97,1448.97,379.93,386.01,776.691,776.691,776.691,776.691
1476.09,1476.09,348.3,379.23,777.086,777.086,777.086,777.086
1523.55,1523.55,346.04,397.31,777.48,777.48,777.48,777.48
1729.19,1729.19,420.61,447.02,777.875,777.875,777.875,777.875
1767.61,1767.61,341.52,374.71,778.269,778.269,778.269,778.269
1659.14,1659.14,327.96,451.54,778.664,778.664,778.664,778.664
1491.91,1491.91,366.37,426.68,779.058,779.058,779.058,779.058
1424.12,1424.12,323.44,358.89,779.453,779.453,779.453,779.453
1546.15,1546.15,425.13,397.31,779.847,779.847,779.847,779.847
1894.16,1894.16,407.05,374.71,780.241,780.241,780.241,780.241
2287.37,2287.37,445.47,422.16,780.635,780.635,780.635,780.635
2380.02,2380.02,492.92,381.49,781.03,781.03,781.03,781.03
2047.83,2047.83,434.17,424.42,781.424,781.424,781.424,781.424
1674.96,1674.96,377.67,354.37,781.818,781.818,781.818,781.818
1288.53,1288.53,359.6,356.63,782.212,782.212,782.212,782.212
1182.31,1182.31,436.43,406.35,782.606,782.606,782.606,782.606
1125.82,1125.82,379.93,444.76,782.999,782.999,782.999,782.999
981.19,981.19,296.32,345.33,783.393,783.393,783.393,783.393
1048.98,1048.98,343.78,336.29,783.787,783.787,783.787,783.787
1048.98,1048.98,325.7,361.15,784.181,784.181,784.181,784.181
1114.52,1114.52,382.19,367.93,784.574,784.574,784.574,784.574
967.63,967.63,359.6,345.33,784.968,784.968,784.968,784.968
935.99,935.99,325.7,291.09,785.361,785.361,785.361,785.361
938.25,938.25,382.19,304.65,785.755,785.755,785.755,785.755
987.97,987.97,355.08,331.77,786.148,786.148,786.148,786.148
1062.54,1062.54,350.56,352.11,786.541,786.541,786.541,786.541
1195.87,1195.87,416.09,440.24,786.934,786.934,786.934,786.934
1189.09,1189.09,255.64,390.53,787.328,787.328,787.328,787.328
1381.18,1381.18,373.15,410.86,787.721,787.721,787.721,787.721
2861.37,2861.37,553.94,560.01,788.114,788.114,788.114,788.114
8651.04,8651.04,958.45,987.12,788.507,788.507,788.507,788.507
17907.3,17907.3,1579.9,1884.27,788.9,788.9,788.9,788.9
25238.18,25238.18,2122.26,2442.45,789.292,789.292,789.292,789.292
23473.25,23473.25,2049.95,2376.91,789.685,789.685,789.685,789.685
17007.89,17007.89,1548.26,1741.9,790.078,790.078,790.078,790.078
10176.43,10176.43,1064.66,1226.66,790.471,790.471,790.471,790.471
7089.5,7089.5,904.21,935.14,790.863,790.863,790.863,790.863
5692.93,5692.93,768.62,824.41,791.256,791.256,791.256,791.256
4730.24,4730.24,673.71,661.71,791.648,791.648,791.648,791.648
4217.26,4217.26,599.14,618.77,792.041,792.041,792.041,792.041
3419.54,3419.54,569.76,578.09,792.433,792.433,792.433,792.433
2648.94,2648.94,553.94,560.01,792.825,792.825,792.825,792.825
2108.84,2108.84,477.11,530.64,793.218,793.218,793.218,793.218
1668.18,1668.18,474.85,426.68,793.61,793.61,793.61,793.61
1482.87,1482.87,418.35,370.19,794.002,794.002,794.002,794.002
1473.83,1473.83,391.23,408.61,794.394,794.394,794.394,794.394
1119.04,1119.04,386.71,404.09,794.786,794.786,794.786,794.786
1026.39,1026.39,375.41,343.07,795.178,795.178,795.178,795.178
1229.77,1229.77,425.13,390.53,795.57,795.57,795.57,795.57
1015.09,1015.09,300.84,404.09,795.962,795.962,795.962,795.962
1751.79,1751.79,368.63,376.97,796.354,796.354,796.354,796.354
3265.87,3265.87,542.64,447.02,796.745,796.745,796.745,796.745
4981.08,4981.08,542.64,607.47,797.137,797.137,797.137,797.137
5299.72,5299.72,549.42,571.31,797.528,797.528,797.528,797.528
4556.24,4556.24,576.54,623.29,797.92,797.92,797.92,797.92
2976.62,2976.62,447.73,505.78,798.311,798.311,798.311,798.311
2124.66,2124.66,395.75,496.74,798.703,798.703,798.703,798.703
1837.66,1837.66,337.0,404.09,799.094,799.094,799.094,799.094
1717.89,1717.89,384.45,431.2,799.485,799.485,799.485,799.485
1345.02,1345.02,370.89,376.97,799.877,799.877,799.877,799.877
1284.01,1284.01,388.97,413.12,800.268,800.268,800.268,800.268
1250.11,1250.11,398.01,354.37,800.659,800.659,800.659,800.659
994.75,994.75,318.92,397.31,801.05,801.05,801.05,801.05
965.37,965.37,375.41,424.42,801.441,801.441,801.441,801.441
879.5,879.5,296.32,352.11,801.832,801.832,801.832,801.832
879.5,879.5,368.63,334.03,802.223,802.223,802.223,802.223
737.13,737.13,382.19,363.41,802.613,802.613,802.613,802.613
775.54,775.54,269.2,367.93,803.004,803.004,803.004,803.004
874.98,874.98,343.78,349.85,803.395,803.395,803.395,803.395
795.88,795.88,330.22,327.25,803.785,803.785,803.785,803.785
836.56,836.56,352.82,372.45,804.176,804.176,804.176,804.176
804.92,804.92,269.2,390.53,804.566,804.566,804.566,804.566
1037.68,1037.68,361.85,401.83,804.957,804.957,804.957,804.957
1082.88,1082.88,382.19,365.67,805.347,805.347,805.347,805.347
1670.44,1670.44,379.93,376.97,805.738,805.738,805.738,805.738
2739.33,2739.33,418.35,467.36,806.128,806.128,806.128,806.128
3487.34,3487.34,429.65,467.36,806.518,806.518,806.518,806.518
3767.56,3767.56,495.18,514.82,806.908,806.908,806.908,806.908
3008.25,3008.25,418.35,469.62,807.298,807.298,807.298,807.298
2239.91,2239.91,377.67,492.22,807.688,807.688,807.688,807.688
1625.24,1625.24,427.39,383.75,808.078,808.078,808.078,808.078
1376.66,1376.66,420.61,419.9,808.468,808.468,808.468,808.468
1471.57,1471.57,434.17,417.64,808.858,808.858,808.858,808.858
1218.47,1218.47,413.83,413.12,809.247,809.247,809.247,809.247
1222.99,1222.99,398.01,320.47,809.637,809.637,809.637,809.637
1195.87,1195.87,377.67,428.94,810.027,810.027,810.027,810.027
1207.17,1207.17,411.57,397.31,810.416,810.416,810.416,810.416
1155.2,1155.2,386.71,435.72,810.806,810.806,810.806,810.806
1091.92,1091.92,248.86,352.11,811.195,811.195,811.195,811.195
1021.87,1021.87,346.04,374.71,811.585,811.585,811.585,811.585
940.51,940.51,312.14,284.31,811.974,811.974,811.974,811.974
904.35,904.35,339.26,354.37,812.363,812.363,812.363,812.363
893.06,893.06,357.34,386.01,812.752,812.752,812.752,812.752
915.65,915.65,384.45,268.5,813.142,813.142,813.142,813.142
834.3,834.3,323.44,347.59,813.531,813.531,813.531,813.531
856.9,856.9,398.01,329.51,813.92,813.92,813.92,813.92
1087.4,1087.4,366.37,386.01,814.309,814.309,814.309,814.309
960.85,960.85,398.01,379.23,814.697,814.697,814.697,814.697
1062.54,1062.54,402.53,361.15,815.086,815.086,815.086,815.086
1062.54,1062.54,402.53,383.75,815.475,815.475,815.475,815.475
1277.23,1277.23,400.27,338.55,815.864,815.864,815.864,815.864
1360.84,1360.84,425.13,388.27,816.252,816.252,816.252,816.252
1577.78,1577.78,413.83,349.85,816.641,816.641,816.641,816.641
2025.23,2025.23,483.89,367.93,817.03,817.03,817.03,817.03
2680.58,2680.58,474.85,447.02,817.418,817.418,817.418,817.418
2807.13,2807.13,549.42,532.9,817.806,817.806,817.806,817.806
2888.48,2888.48,459.03,526.12,818.195,818.195,818.195,818.195
2784.53,2784.53,511.0,519.34,818.583,818.583,818.583,818.583
3026.33,3026.33,461.29,492.22,818.971,818.971,818.971,818.971
3091.87,3091.87,483.89,546.45,819.359,819.359,819.359,819.359
3643.27,3643.27,569.76,575.83,819.747,819.747,819.747,819.747
5496.32,5496.32,700.83,729.5,820.136,820.136,820.136,820.136
10831.78,10831.78,985.57,1143.05,820.523,820.523,820.523,820.523
16833.88,16833.88,1457.87,1536.26,820.911,820.911,820.911,820.911
21163.71,21163.71,1686.11,1807.44,821.299,821.299,821.299,821.299
20327.57,20327.57,1575.38,1689.93,821.687,821.687,821.687,821.687
17905.04,17905.04,1573.12,1739.64,822.075,822.075,822.075,822.075
28804.19,28804.19,2131.3,2286.52,822.462,822.462,822.462,822.462
63752.42,63752.42,8183.12,9249.05,822.85,822.85,822.85,822.85
63752.42,63752.42,20460.76,23671.27,823.238,823.238,823.238,823.238
63752.42,63752.42,32042.38,36425.74,823.625,823.625,823.625,823.625
63752.42,63752.42,33610.7,37657.34,824.012,824.012,824.012,824.012
63752.42,63752.42,24252.75,27711.84,824.4,824.4,824.4,824.4
63752.42,63752.42,15021.36,16715.52,824.787,824.787,824.787,824.787
63752.42,63752.42,10223.74,11587.97,825.174,825.174,825.174,825.174
63752.42,63752.42,8067.87,9337.18,825.561,825.561,825.561,825.561
63752.42,63752.42,7012.53,7960.95,825.949,825.949,825.949,825.949
63752.42,63752.42,6221.59,7226.5,826.336,826.336,826.336,826.336
63752.42,63752.42,5631.77,6451.38,826.723,826.723,826.723,826.723
60346.86,60346.86,5100.71,5904.51,827.11,827.11,827.11,827.11
63029.27,63029.27,6061.14,6749.68,827.496,827.496,827.496,827.496
63752.42,63752.42,12628.2,14177.73,827.883,827.883,827.883,827.883
63752.42,63752.42,21276.56,24125.5,828.27,828.27,828.27,828.27
63752.42,63752.42,25633.51,28907.29,828.657,828.657,828.657,828.657
63752.42,63752.42,21927.39,24588.76,829.043,829.043,829.043,829.043
63752.42,63752.42,14390.86,16229.66,829.43,829.43,829.43,829.43
63752.42,63752.42,9005.7,10281.79,829.816,829.816,829.816,829.816
63752.42,63752.42,6852.08,7707.85,830.203,830.203,830.203,830.203
57662.18,57662.18,5713.13,6469.46,830.589,830.589,830.589,830.589
52340.29,52340.29,4854.39,5389.27,830.975,830.975,830.975,830.975
46894.11,46894.11,4449.88,4962.16,831.362,831.362,831.362,831.362
40955.28,40955.28,3839.73,4275.17,831.748,831.748,831.748,831.748
32557.76,32557.76,3012.63,3529.43,832.134,832.134,832.134,832.134
24264.19,24264.19,2416.04,2657.13,832.52,832.52,832.52,832.52
17694.87,17694.87,1950.51,2189.35,832.906,832.906,832.906,832.906
12336.82,12336.82,1466.91,1543.04,833.292,833.292,833.292,833.292
8806.97,8806.97,1085.0,1140.79,833.678,833.678,833.678,833.678
6985.55,6985.55,883.88,935.14,834.064,834.064,834.064,834.064
11358.32,11358.32,1060.14,1082.03,834.449,834.449,834.449,834.449
21319.64,21319.64,1365.22,1524.96,834.835,834.835,834.835,834.835
27997.43,27997.43,1625.1,1830.04,835.221,835.221,835.221,835.221
25925.17,25925.17,1634.14,1859.41,835.606,835.606,835.606,835.606
17742.33,17742.33,1243.19,1328.35,835.992,835.992,835.992,835.992
11593.34,11593.34,933.59,984.86,836.377,836.377,836.377,836.377
8578.73,8578.73,784.44,795.04,836.763,836.763,836.763,836.763
7249.95,7249.95,714.39,799.56,837.148,837.148,837.148,837.148
6248.85,6248.85,746.03,736.28,837.533,837.533,837.533,837.533
5720.05,5720.05,700.83,819.89,837.918,837.918,837.918,837.918
5044.36,5044.36,666.93,783.74,838.304,838.304,838.304,838.304
4431.95,4431.95,538.12,729.5,838.689,838.689,838.689,838.689
3726.88,3726.88,562.98,587.13,839.074,839.074,839.074,839.074
3182.26,3182.26,506.48,582.61,839.459,839.459,839.459,839.459
2714.48,2714.48,587.84,582.61,839.844,839.844,839.844,839.844
2669.28,2669.28,492.92,528.38,840.228,840.228,840.228,840.228
6599.12,6599.12,750.55,835.71,840.613,840.613,840.613,840.613
14363.89,14363.89,1123.42,1276.38,840.998,840.998,840.998,840.998
20815.7,20815.7,1575.38,1671.85,841.382,841.382,841.382,841.382
21129.81,21129.81,1629.62,1780.32,841.767,841.767,841.767,841.767
14874.61,14874.61,1184.43,1346.43,842.152,842.152,842.152,842.152
9796.78,9796.78,1023.98,998.42,842.536,842.536,842.536,842.536
6994.59,6994.59,716.65,752.1,842.92,842.92,842.92,842.92
5796.88,5796.88,680.49,711.42,843.305,843.305,843.305,843.305
4981.08,4981.08,599.14,715.94,843.689,843.689,843.689,843.689
4257.94,4257.94,603.66,634.59,844.073,844.073,844.073,844.073
3857.95,3857.95,594.62,555.49,844.457,844.457,844.457,844.457
3500.9,3500.9,531.34,611.99,844.841,844.841,844.841,844.841
3195.82,3195.82,662.41,673.0,845.225,845.225,845.225,845.225
2515.61,2515.61,477.11,575.83,845.609,845.609,845.609,845.609
1846.7,1846.7,411.57,458.32,845.993,845.993,845.993,845.993
1448.97,1448.97,416.09,437.98,846.377,846.377,846.377,846.377
1171.01,1171.01,348.3,406.35,846.761,846.761,846.761,846.761
1062.54,1062.54,337.0,343.07,847.145,847.145,847.145,847.145
777.8,777.8,321.18,338.55,847.528,847.528,847.528,847.528
890.8,890.8,339.26,379.23,847.912,847.912,847.912,847.912
673.85,673.85,368.63,306.91,848.295,848.295,848.295,848.295
710.01,710.01,312.14,295.61,848.679,848.679,848.679,848.679
610.58,610.58,318.92,327.25,849.062,849.062,849.062,849.062
685.15,685.15,388.97,356.63,849.446,849.446,849.446,849.446
696.45,696.45,357.34,376.97,849.829,849.829,849.829,849.829
714.53,714.53,325.7,367.93,850.212,850.212,850.212,850.212
714.53,714.53,379.93,415.38,850.595,850.595,850.595,850.595
601.54,601.54,355.08,340.81,850.978,850.978,850.978,850.978
603.8,603.8,346.04,324.99,851.361,851.361,851.361,851.361
816.22,816.22,352.82,374.71,851.744,851.744,851.744,851.744
1015.09,1015.09,454.51,392.79,852.127,852.127,852.127,852.127
1367.62,1367.62,386.71,426.68,852.51,852.51,852.51,852.51
1491.91,1491.91,440.95,478.66,852.893,852.893,852.893,852.893
1372.14,1372.14,449.99,404.09,853.276,853.276,853.276,853.276
1121.3,1121.3,359.6,347.59,853.658,853.658,853.658,853.658
1058.02,1058.02,436.43,370.19,854.041,854.041,854.041,854.041
945.03,945.03,379.93,372.45,854.424,854.424,854.424,854.424
780.06,780.06,307.62,354.37,854.806,854.806,854.806,854.806
752.95,752.95,379.93,419.9,855.188,855.188,855.188,855.188
743.91,743.91,357.34,392.79,855.571,855.571,855.571,855.571
730.35,730.35,350.56,390.53,855.953,855.953,855.953,855.953
637.7,637.7,373.15,345.33,856.335,856.335,856.335,856.335
574.42,574.42,278.24,336.29,856.717,856.717,856.717,856.717
533.74,533.74,318.92,297.87,857.1,857.1,857.1,857.1
646.73,646.73,339.26,297.87,857.482,857.482,857.482,857.482
703.23,703.23,339.26,340.81,857.864,857.864,857.864,857.864
795.88,795.88,355.08,417.64,858.246,858.246,858.246,858.246
841.08,841.08,361.85,340.81,858.627,858.627,858.627,858.627
635.44,635.44,300.84,340.81,859.009,859.009,859.009,859.009
479.51,479.51,285.02,354.37,859.391,859.391,859.391,859.391
590.24,590.24,271.46,347.59,859.773,859.773,859.773,859.773
477.25,477.25,282.76,322.73,860.154,860.154,860.154,860.154
463.69,463.69,364.11,279.79,860.536,860.536,860.536,860.536
452.39,452.39,305.36,334.03,860.917,860.917,860.917,860.917
377.81,377.81,266.94,340.81,861.299,861.299,861.299,861.299
398.15,398.15,359.6,288.83,861.68,861.68,861.68,861.68
423.01,423.01,382.19,293.35,862.061,862.061,862.061,862.061
493.07,493.07,278.24,291.09,862.443,862.443,862.443,862.443
486.29,486.29,321.18,295.61,862.824,862.824,862.824,862.824
504.37,504.37,366.37,338.55,863.205,863.205,863.205,863.205
540.52,540.52,370.89,367.93,863.586,863.586,863.586,863.586
463.69,463.69,287.28,266.24,863.967,863.967,863.967,863.967
651.25,651.25,402.53,327.25,864.348,864.348,864.348,864.348
707.75,707.75,343.78,447.02,864.729,864.729,864.729,864.729
725.83,725.83,253.38,365.67,865.109,865.109,865.109,865.109
734.87,734.87,341.52,370.19,865.49,865.49,865.49,865.49
899.84,899.84,375.41,433.46,865.871,865.871,865.871,865.871
748.43,748.43,334.74,349.85,866.251,866.251,866.251,866.251
529.22,529.22,246.6,306.91,866.632,866.632,866.632,866.632
515.66,515.66,386.71,320.47,867.013,867.013,867.013,867.013
587.98,587.98,294.06,318.21,867.393,867.393,867.393,867.393
538.26,538.26,348.3,354.37,867.773,867.773,867.773,867.773
441.09,441.09,264.68,388.27,868.154,868.154,868.154,868.154
452.39,452.39,382.19,327.25,868.534,868.534,868.534,868.534
540.52,540.52,393.49,334.03,868.914,868.914,868.914,868.914
540.52,540.52,330.22,322.73,869.294,869.294,869.294,869.294
673.85,673.85,384.45,273.02,869.674,869.674,869.674,869.674
585.72,585.72,332.48,309.17,870.054,870.054,870.054,870.054
572.16,572.16,287.28,322.73,870.434,870.434,870.434,870.434
585.72,585.72,262.42,340.81,870.814,870.814,870.814,870.814
554.08,554.08,271.46,329.51,871.194,871.194,871.194,871.194
529.22,529.22,312.14,354.37,871.574,871.574,871.574,871.574
531.48,531.48,285.02,313.69,871.953,871.953,871.953,871.953
569.9,569.9,343.78,324.99,872.333,872.333,872.333,872.333
508.88,508.88,309.88,293.35,872.712,872.712,872.712,872.712
407.19,407.19,300.84,297.87,873.092,873.092,873.092,873.092
619.62,619.62,321.18,318.21,873.471,873.471,873.471,873.471
730.35,730.35,361.85,361.15,873.851,873.851,873.851,873.851
752.95,752.95,296.32,376.97,874.23,874.23,874.23,874.23
804.92,804.92,327.96,324.99,874.609,874.609,874.609,874.609
761.99,761.99,341.52,327.25,874.988,874.988,874.988,874.988
660.29,660.29,398.01,358.89,875.368,875.368,875.368,875.368
572.16,572.16,323.44,367.93,875.747,875.747,875.747,875.747
682.89,682.89,357.34,343.07,876.126,876.126,876.126,876.126
472.73,472.73,305.36,250.42,876.505,876.505,876.505,876.505
556.34,556.34,393.49,327.25,876.883,876.883,876.883,876.883
594.76,594.76,318.92,370.19,877.262,877.262,877.262,877.262
384.59,384.59,285.02,248.16,877.641,877.641,877.641,877.641
515.66,515.66,321.18,336.29,878.02,878.02,878.02,878.02
619.62,619.62,361.85,370.19,878.398,878.398,878.398,878.398
461.43,461.43,316.66,327.25,878.777,878.777,878.777,878.777
477.25,477.25,305.36,322.73,879.155,879.155,879.155,879.155
398.15,398.15,285.02,320.47,879.534,879.534,879.534,879.534
418.49,418.49,352.82,286.57,879.912,879.912,879.912,879.912
619.62,619.62,422.87,408.61,880.29,880.29,880.29,880.29
459.17,459.17,309.88,304.65,880.669,880.669,880.669,880.669
463.69,463.69,321.18,320.47,881.047,881.047,881.047,881.047
879.5,879.5,348.3,347.59,881.425,881.425,881.425,881.425
2621.82,2621.82,459.03,514.82,881.803,881.803,881.803,881.803
4113.31,4113.31,479.37,621.03,882.181,882.181,882.181,882.181
5204.81,5204.81,612.7,600.69,882.559,882.559,882.559,882.559
4718.94,4718.94,529.08,478.66,882.937,882.937,882.937,882.937
3634.23,3634.23,520.04,550.97,883.315,883.315,883.315,883.315
2682.84,2682.84,456.77,489.96,883.692,883.692,883.692,883.692
2456.86,2456.86,495.18,492.22,884.07,884.07,884.07,884.07
1846.7,1846.7,416.09,478.66,884.448,884.448,884.448,884.448
